project_id,state_id,due_date,state_entered_timestamp,state_completed_timestamp,days_to_complete,late,days_late,achieved
4137,2,2021-01-26,2021-01-21,2021-01-26,5,False,,True
4137,3,2021-01-31,2021-01-26,2021-01-30,4,False,,True
4137,4,2021-02-05,2021-01-30,,,True,200,False
4137,5,2021-02-09,,,,True,196,False
4138,1,2021-07-23,2021-07-16,2021-07-22,6,False,,True
4138,2,2021-07-26,2021-07-22,2021-07-28,6,True,2,True
4138,3,2021-08-01,2021-07-28,2021-08-03,6,True,2,True
4138,4,2021-08-07,2021-08-03,,,True,17,False
4138,5,2021-08-13,,,,True,11,False
4139,1,2021-04-01,2021-03-26,2021-04-03,8,True,2,True
4139,2,2021-04-05,2021-04-03,2021-04-09,6,True,4,True
4139,3,2021-04-13,2021-04-09,2021-04-14,5,True,1,True
4139,4,2021-04-19,2021-04-14,,,True,127,False
4139,5,2021-04-24,,,,True,122,False
4140,1,2021-04-25,2021-04-21,2021-04-24,3,False,,True
4140,2,2021-05-01,2021-04-24,2021-05-04,10,True,3,True
4140,3,2021-05-04,2021-05-04,2021-05-12,8,True,8,True
4140,4,2021-05-14,2021-05-12,,,True,102,False
4140,5,2021-05-22,,,,True,94,False
4141,1,2021-01-23,2021-01-22,2021-01-31,9,True,8,True
4141,2,2021-02-01,2021-01-31,2021-02-12,12,True,11,True
4141,3,2021-02-10,2021-02-12,2021-02-17,5,True,7,True
4141,4,2021-02-22,2021-02-17,,,True,183,False
4141,5,2021-02-27,,,,True,178,False
4142,1,2021-09-01,,,,False,,False
4143,1,2021-08-13,2021-08-08,2021-08-18,10,True,5,True
4143,2,2021-08-18,2021-08-18,2021-08-23,5,True,5,True
4143,3,2021-08-28,2021-08-23,,,False,,False
4143,4,2021-09-02,,,,False,,False
4144,1,2021-05-02,2021-05-03,2021-05-07,4,True,5,True
4144,2,2021-05-13,2021-05-07,2021-05-17,10,True,4,True
4144,3,2021-05-17,2021-05-17,2021-05-27,10,True,10,True
4144,4,2021-05-27,2021-05-27,,,True,89,False
4144,5,2021-06-06,,,,True,79,False
4145,1,2021-03-22,2021-03-24,2021-03-31,7,True,9,True
4145,2,2021-04-03,2021-03-31,2021-04-04,4,True,1,True
4145,3,2021-04-10,2021-04-04,2021-04-14,10,True,4,True
4145,4,2021-04-14,2021-04-14,,,True,132,False
4145,5,2021-04-24,,,,True,122,False
4146,1,2021-08-13,2021-08-14,2021-08-19,5,True,6,True
4146,2,2021-08-24,2021-08-19,,,True,0,False
4146,3,2021-08-29,,,,False,,False
4147,1,2021-05-27,2021-05-21,2021-05-25,4,False,,True
4147,2,2021-05-31,2021-05-25,2021-06-01,7,True,1,True
4147,3,2021-06-04,2021-06-01,2021-06-09,8,True,5,True
4147,4,2021-06-11,2021-06-09,,,True,74,False
4147,5,2021-06-19,,,,True,66,False
4148,1,2021-04-09,2021-04-07,2021-04-10,3,True,1,True
4148,2,2021-04-17,2021-04-10,2021-04-15,5,False,,True
4148,3,2021-04-20,2021-04-15,2021-04-27,12,True,7,True
4148,4,2021-04-25,2021-04-27,,,True,121,False
4148,5,2021-05-07,,,,True,109,False
4149,1,2021-06-05,2021-05-30,2021-06-06,7,True,1,True
4149,2,2021-06-09,2021-06-06,2021-06-11,5,True,2,True
4149,3,2021-06-16,2021-06-11,2021-06-22,11,True,6,True
4149,4,2021-06-21,2021-06-22,,,True,64,False
4149,5,2021-07-02,,,,True,53,False
4150,1,2021-04-27,2021-04-27,2021-05-04,7,True,7,True
4150,2,2021-05-07,2021-05-04,2021-05-10,6,True,3,True
4150,3,2021-05-14,2021-05-10,2021-05-17,7,True,3,True
4150,4,2021-05-20,2021-05-17,,,True,96,False
4150,5,2021-05-27,,,,True,89,False
4151,1,2021-05-05,2021-05-02,2021-05-07,5,True,2,True
4151,2,2021-05-12,2021-05-07,2021-05-11,4,False,,True
4151,3,2021-05-17,2021-05-11,2021-05-14,3,False,,True
4151,4,2021-05-21,2021-05-14,,,True,95,False
4151,5,2021-05-24,,,,True,92,False
4152,1,2021-07-15,2021-07-15,2021-07-21,6,True,6,True
4152,2,2021-07-25,2021-07-21,2021-07-25,4,False,,True
4152,3,2021-07-31,2021-07-25,2021-07-29,4,False,,True
4152,4,2021-08-04,2021-07-29,,,True,20,False
4152,5,2021-08-08,,,,True,16,False
4153,1,2021-03-23,2021-03-24,2021-03-27,3,True,4,True
4153,2,2021-04-03,2021-03-27,2021-04-01,5,False,,True
4153,3,2021-04-06,2021-04-01,2021-04-08,7,True,2,True
4153,4,2021-04-11,2021-04-08,,,True,135,False
4153,5,2021-04-18,,,,True,128,False
4154,1,2021-01-24,2021-01-23,2021-01-26,3,True,2,True
4154,2,2021-02-02,2021-01-26,2021-01-29,3,False,,True
4154,3,2021-02-05,2021-01-29,2021-02-01,3,False,,True
4154,4,2021-02-08,2021-02-01,,,True,197,False
4154,5,2021-02-11,,,,True,194,False
4155,1,2021-05-13,2021-05-14,2021-05-25,11,True,12,True
4155,2,2021-05-24,2021-05-25,2021-06-02,8,True,9,True
4155,3,2021-06-04,2021-06-02,2021-06-14,12,True,10,True
4155,4,2021-06-12,2021-06-14,,,True,73,False
4155,5,2021-06-24,,,,True,61,False
4156,1,2021-08-24,2021-08-21,,,True,0,False
4156,2,2021-08-31,,,,False,,False
4157,1,2021-05-24,2021-05-19,2021-05-23,4,False,,True
4157,2,2021-05-29,2021-05-23,2021-06-04,12,True,6,True
4157,3,2021-06-02,2021-06-04,2021-06-09,5,True,7,True
4157,4,2021-06-14,2021-06-09,,,True,71,False
4157,5,2021-06-19,,,,True,66,False
4158,1,2021-04-01,2021-03-26,2021-04-02,7,True,1,True
4158,2,2021-04-05,2021-04-02,2021-04-11,9,True,6,True
4158,3,2021-04-12,2021-04-11,2021-04-21,10,True,9,True
4158,4,2021-04-21,2021-04-21,,,True,125,False
4158,5,2021-05-01,,,,True,115,False
4159,1,2021-06-01,2021-05-30,2021-06-10,11,True,9,True
4159,2,2021-06-09,2021-06-10,2021-06-18,8,True,9,True
4159,3,2021-06-20,2021-06-18,2021-06-27,9,True,7,True
4159,4,2021-06-28,2021-06-27,,,True,57,False
4159,5,2021-07-07,,,,True,48,False
4160,1,2021-02-13,2021-02-15,2021-02-19,4,True,6,True
4160,2,2021-02-25,2021-02-19,2021-03-03,12,True,6,True
4160,3,2021-03-01,2021-03-03,2021-03-12,9,True,11,True
4160,4,2021-03-13,2021-03-12,,,True,164,False
4160,5,2021-03-22,,,,True,155,False
4161,1,2021-07-16,2021-07-14,2021-07-21,7,True,5,True
4161,2,2021-07-24,2021-07-21,2021-07-28,7,True,4,True
4161,3,2021-07-31,2021-07-28,2021-08-05,8,True,5,True
4161,4,2021-08-07,2021-08-05,,,True,17,False
4161,5,2021-08-15,,,,True,9,False
4162,1,2021-07-06,2021-07-01,2021-07-13,12,True,7,True
4162,2,2021-07-11,2021-07-13,2021-07-18,5,True,7,True
4162,3,2021-07-23,2021-07-18,2021-07-30,12,True,7,True
4162,4,2021-07-28,2021-07-30,,,True,27,False
4162,5,2021-08-09,,,,True,15,False
4163,1,2021-01-24,2021-01-18,2021-01-27,9,True,3,True
4163,2,2021-01-28,2021-01-27,2021-02-06,10,True,9,True
4163,3,2021-02-06,2021-02-06,2021-02-13,7,True,7,True
4163,4,2021-02-16,2021-02-13,,,True,189,False
4163,5,2021-02-23,,,,True,182,False
4164,1,2021-06-16,2021-06-10,2021-06-16,6,False,,True
4164,2,2021-06-20,2021-06-16,2021-06-20,4,False,,True
4164,3,2021-06-26,2021-06-20,2021-06-27,7,True,1,True
4164,4,2021-06-30,2021-06-27,,,True,55,False
4164,5,2021-07-07,,,,True,48,False
4165,1,2021-05-10,2021-05-05,2021-05-15,10,True,5,True
4165,2,2021-05-15,2021-05-15,2021-05-25,10,True,10,True
4165,3,2021-05-25,2021-05-25,2021-05-29,4,True,4,True
4165,4,2021-06-04,2021-05-29,,,True,81,False
4165,5,2021-06-08,,,,True,77,False
4166,1,2021-04-11,2021-04-04,2021-04-13,9,True,2,True
4166,2,2021-04-14,2021-04-13,2021-04-24,11,True,10,True
4166,3,2021-04-23,2021-04-24,2021-04-29,5,True,6,True
4166,4,2021-05-04,2021-04-29,,,True,112,False
4166,5,2021-05-09,,,,True,107,False
4167,1,2021-05-25,2021-05-20,2021-06-01,12,True,7,True
4167,2,2021-05-30,2021-06-01,2021-06-06,5,True,7,True
4167,3,2021-06-11,2021-06-06,2021-06-12,6,True,1,True
4167,4,2021-06-16,2021-06-12,,,True,69,False
4167,5,2021-06-22,,,,True,63,False
4168,1,2021-03-19,2021-03-21,2021-03-28,7,True,9,True
4168,2,2021-03-31,2021-03-28,2021-04-02,5,True,2,True
4168,3,2021-04-07,2021-04-02,2021-04-08,6,True,1,True
4168,4,2021-04-12,2021-04-08,,,True,134,False
4168,5,2021-04-18,,,,True,128,False
4169,1,2021-01-19,2021-01-20,2021-01-29,9,True,10,True
4169,2,2021-01-30,2021-01-29,2021-02-05,7,True,6,True
4169,3,2021-02-08,2021-02-05,2021-02-12,7,True,4,True
4169,4,2021-02-15,2021-02-12,,,True,190,False
4169,5,2021-02-22,,,,True,183,False
4170,1,2021-03-01,2021-03-02,2021-03-11,9,True,10,True
4170,2,2021-03-12,2021-03-11,2021-03-22,11,True,10,True
4170,3,2021-03-21,2021-03-22,2021-04-03,12,True,13,True
4170,4,2021-04-01,2021-04-03,,,True,145,False
4170,5,2021-04-13,,,,True,133,False
4171,1,2021-05-01,2021-04-28,2021-05-04,6,True,3,True
4171,2,2021-05-08,2021-05-04,2021-05-07,3,False,,True
4171,3,2021-05-14,2021-05-07,2021-05-16,9,True,2,True
4171,4,2021-05-17,2021-05-16,,,True,99,False
4171,5,2021-05-26,,,,True,90,False
4172,1,2021-05-02,2021-04-26,2021-05-07,11,True,5,True
4172,2,2021-05-06,2021-05-07,2021-05-13,6,True,7,True
4172,3,2021-05-17,2021-05-13,2021-05-23,10,True,6,True
4172,4,2021-05-23,2021-05-23,,,True,93,False
4172,5,2021-06-02,,,,True,83,False
4173,1,2021-05-08,2021-05-01,2021-05-13,12,True,5,True
4173,2,2021-05-11,2021-05-13,2021-05-16,3,True,5,True
4173,3,2021-05-23,2021-05-16,2021-05-20,4,False,,True
4173,4,2021-05-26,2021-05-20,,,True,90,False
4173,5,2021-05-30,,,,True,86,False
4174,1,2021-02-12,2021-02-06,2021-02-13,7,True,1,True
4174,2,2021-02-16,2021-02-13,2021-02-18,5,True,2,True
4174,3,2021-02-23,2021-02-18,2021-03-01,11,True,6,True
4174,4,2021-02-28,2021-03-01,,,True,177,False
4174,5,2021-03-11,,,,True,166,False
4175,1,2021-07-29,2021-07-23,2021-08-03,11,True,5,True
4175,2,2021-08-02,2021-08-03,2021-08-14,11,True,12,True
4175,3,2021-08-13,2021-08-14,2021-08-23,9,True,10,True
4175,4,2021-08-24,2021-08-23,,,True,0,False
4175,5,2021-09-02,,,,False,,False
4176,1,2021-06-07,2021-06-02,2021-06-10,8,True,3,True
4176,2,2021-06-12,2021-06-10,2021-06-22,12,True,10,True
4176,3,2021-06-20,2021-06-22,2021-07-01,9,True,11,True
4176,4,2021-07-02,2021-07-01,,,True,53,False
4176,5,2021-07-11,,,,True,44,False
4177,1,2021-02-14,2021-02-11,2021-02-17,6,True,3,True
4177,2,2021-02-21,2021-02-17,2021-02-26,9,True,5,True
4177,3,2021-02-27,2021-02-26,2021-03-05,7,True,6,True
4177,4,2021-03-08,2021-03-05,,,True,169,False
4177,5,2021-03-15,,,,True,162,False
4178,1,2021-04-19,2021-04-15,2021-04-18,3,False,,True
4178,2,2021-04-25,2021-04-18,2021-04-30,12,True,5,True
4178,3,2021-04-28,2021-04-30,2021-05-07,7,True,9,True
4178,4,2021-05-10,2021-05-07,,,True,106,False
4178,5,2021-05-17,,,,True,99,False
4179,1,2021-07-28,2021-07-24,2021-08-03,10,True,6,True
4179,2,2021-08-03,2021-08-03,2021-08-13,10,True,10,True
4179,3,2021-08-13,2021-08-13,2021-08-18,5,True,5,True
4179,4,2021-08-23,2021-08-18,,,True,1,False
4179,5,2021-08-28,,,,False,,False
4180,1,2021-06-17,2021-06-13,2021-06-24,11,True,7,True
4180,2,2021-06-23,2021-06-24,2021-07-04,10,True,11,True
4180,3,2021-07-04,2021-07-04,2021-07-11,7,True,7,True
4180,4,2021-07-14,2021-07-11,,,True,41,False
4180,5,2021-07-21,,,,True,34,False
4181,1,2021-06-17,2021-06-13,2021-06-19,6,True,2,True
4181,2,2021-06-23,2021-06-19,2021-07-01,12,True,8,True
4181,3,2021-06-29,2021-07-01,2021-07-07,6,True,8,True
4181,4,2021-07-11,2021-07-07,,,True,44,False
4181,5,2021-07-17,,,,True,38,False
4182,1,2021-05-08,2021-05-07,2021-05-12,5,True,4,True
4182,2,2021-05-17,2021-05-12,2021-05-19,7,True,2,True
4182,3,2021-05-22,2021-05-19,2021-05-27,8,True,5,True
4182,4,2021-05-29,2021-05-27,,,True,87,False
4182,5,2021-06-06,,,,True,79,False
4183,1,2021-05-21,2021-05-21,2021-05-25,4,True,4,True
4183,2,2021-05-31,2021-05-25,2021-06-06,12,True,6,True
4183,3,2021-06-04,2021-06-06,2021-06-18,12,True,14,True
4183,4,2021-06-16,2021-06-18,,,True,69,False
4183,5,2021-06-28,,,,True,57,False
4184,1,2021-07-17,2021-07-11,2021-07-16,5,False,,True
4184,2,2021-07-21,2021-07-16,2021-07-23,7,True,2,True
4184,3,2021-07-26,2021-07-23,2021-08-01,9,True,6,True
4184,4,2021-08-02,2021-08-01,,,True,22,False
4184,5,2021-08-11,,,,True,13,False
4185,1,2021-07-31,2021-07-28,2021-08-07,10,True,7,True
4185,2,2021-08-07,2021-08-07,2021-08-19,12,True,12,True
4185,3,2021-08-17,2021-08-19,,,True,7,False
4185,4,2021-08-29,,,,False,,False
4186,1,2021-03-25,2021-03-23,2021-03-27,4,True,2,True
4186,2,2021-04-02,2021-03-27,2021-04-04,8,True,2,True
4186,3,2021-04-06,2021-04-04,2021-04-08,4,True,2,True
4186,4,2021-04-14,2021-04-08,,,True,132,False
4186,5,2021-04-18,,,,True,128,False
4187,1,2021-05-27,2021-05-25,2021-05-30,5,True,3,True
4187,2,2021-06-04,2021-05-30,2021-06-07,8,True,3,True
4187,3,2021-06-09,2021-06-07,2021-06-15,8,True,6,True
4187,4,2021-06-17,2021-06-15,,,True,68,False
4187,5,2021-06-25,,,,True,60,False
4188,1,2021-07-20,2021-07-19,2021-07-29,10,True,9,True
4188,2,2021-07-29,2021-07-29,2021-08-01,3,True,3,True
4188,3,2021-08-08,2021-08-01,2021-08-05,4,False,,True
4188,4,2021-08-11,2021-08-05,,,True,13,False
4188,5,2021-08-15,,,,True,9,False
4189,1,2021-05-28,2021-05-28,2021-06-01,4,True,4,True
4189,2,2021-06-07,2021-06-01,2021-06-12,11,True,5,True
4189,3,2021-06-11,2021-06-12,2021-06-23,11,True,12,True
4189,4,2021-06-22,2021-06-23,,,True,63,False
4189,5,2021-07-03,,,,True,52,False
4190,1,2021-05-12,2021-05-05,2021-05-08,3,False,,True
4190,2,2021-05-15,2021-05-08,2021-05-18,10,True,3,True
4190,3,2021-05-18,2021-05-18,2021-05-22,4,True,4,True
4190,4,2021-05-28,2021-05-22,,,True,88,False
4190,5,2021-06-01,,,,True,84,False
4191,1,2021-03-10,2021-03-09,2021-03-19,10,True,9,True
4191,2,2021-03-19,2021-03-19,2021-03-27,8,True,8,True
4191,3,2021-03-29,2021-03-27,2021-03-31,4,True,2,True
4191,4,2021-04-06,2021-03-31,,,True,140,False
4191,5,2021-04-10,,,,True,136,False
4192,1,2021-03-07,2021-03-01,2021-03-12,11,True,5,True
4192,2,2021-03-11,2021-03-12,2021-03-15,3,True,4,True
4192,3,2021-03-22,2021-03-15,2021-03-22,7,False,,True
4192,4,2021-03-25,2021-03-22,,,True,152,False
4192,5,2021-04-01,,,,True,145,False
4193,1,2021-04-08,2021-04-01,2021-04-08,7,False,,True
4193,2,2021-04-11,2021-04-08,2021-04-15,7,True,4,True
4193,3,2021-04-18,2021-04-15,2021-04-23,8,True,5,True
4193,4,2021-04-25,2021-04-23,,,True,121,False
4193,5,2021-05-03,,,,True,113,False
4194,1,2021-08-23,2021-08-19,,,True,1,False
4194,2,2021-08-29,,,,False,,False
4195,1,2021-06-02,2021-06-03,2021-06-13,10,True,11,True
4195,2,2021-06-13,2021-06-13,2021-06-23,10,True,10,True
4195,3,2021-06-23,2021-06-23,2021-06-26,3,True,3,True
4195,4,2021-07-03,2021-06-26,,,True,52,False
4195,5,2021-07-06,,,,True,49,False
4196,1,2021-06-13,2021-06-10,2021-06-20,10,True,7,True
4196,2,2021-06-20,2021-06-20,2021-06-28,8,True,8,True
4196,3,2021-06-30,2021-06-28,2021-07-09,11,True,9,True
4196,4,2021-07-08,2021-07-09,,,True,47,False
4196,5,2021-07-19,,,,True,36,False
4197,1,2021-06-17,2021-06-17,2021-06-27,10,True,10,True
4197,2,2021-06-27,2021-06-27,2021-07-04,7,True,7,True
4197,3,2021-07-07,2021-07-04,2021-07-07,3,False,,True
4197,4,2021-07-14,2021-07-07,,,True,41,False
4197,5,2021-07-17,,,,True,38,False
4198,1,2021-04-30,2021-04-29,2021-05-04,5,True,4,True
4198,2,2021-05-09,2021-05-04,2021-05-12,8,True,3,True
4198,3,2021-05-14,2021-05-12,2021-05-21,9,True,7,True
4198,4,2021-05-22,2021-05-21,,,True,94,False
4198,5,2021-05-31,,,,True,85,False
4199,1,2021-03-20,2021-03-17,2021-03-28,11,True,8,True
4199,2,2021-03-27,2021-03-28,2021-03-31,3,True,4,True
4199,3,2021-04-07,2021-03-31,2021-04-03,3,False,,True
4199,4,2021-04-10,2021-04-03,,,True,136,False
4199,5,2021-04-13,,,,True,133,False
4200,1,2021-03-16,2021-03-10,2021-03-15,5,False,,True
4200,2,2021-03-20,2021-03-15,2021-03-20,5,False,,True
4200,3,2021-03-25,2021-03-20,2021-03-25,5,False,,True
4200,4,2021-03-30,2021-03-25,,,True,147,False
4200,5,2021-04-04,,,,True,142,False
4201,1,2021-04-04,2021-04-02,2021-04-13,11,True,9,True
4201,2,2021-04-12,2021-04-13,2021-04-24,11,True,12,True
4201,3,2021-04-23,2021-04-24,2021-05-03,9,True,10,True
4201,4,2021-05-04,2021-05-03,,,True,112,False
4201,5,2021-05-13,,,,True,103,False
4202,1,2021-06-05,2021-06-01,2021-06-13,12,True,8,True
4202,2,2021-06-11,2021-06-13,2021-06-25,12,True,14,True
4202,3,2021-06-23,2021-06-25,2021-07-02,7,True,9,True
4202,4,2021-07-05,2021-07-02,,,True,50,False
4202,5,2021-07-12,,,,True,43,False
4203,1,2021-06-18,2021-06-12,2021-06-18,6,False,,True
4203,2,2021-06-22,2021-06-18,2021-06-21,3,False,,True
4203,3,2021-06-28,2021-06-21,2021-06-28,7,False,,True
4203,4,2021-07-01,2021-06-28,,,True,54,False
4203,5,2021-07-08,,,,True,47,False
4204,1,2021-08-16,2021-08-15,2021-08-23,8,True,7,True
4204,2,2021-08-25,2021-08-23,,,False,,False
4204,3,2021-09-02,,,,False,,False
4205,1,2021-07-18,2021-07-11,2021-07-20,9,True,2,True
4205,2,2021-07-21,2021-07-20,2021-07-25,5,True,4,True
4205,3,2021-07-30,2021-07-25,2021-08-01,7,True,2,True
4205,4,2021-08-04,2021-08-01,,,True,20,False
4205,5,2021-08-11,,,,True,13,False
4206,1,2021-09-02,,,,False,,False
4207,1,2021-06-11,2021-06-10,2021-06-17,7,True,6,True
4207,2,2021-06-20,2021-06-17,2021-06-23,6,True,3,True
4207,3,2021-06-27,2021-06-23,2021-07-01,8,True,4,True
4207,4,2021-07-03,2021-07-01,,,True,52,False
4207,5,2021-07-11,,,,True,44,False
4208,1,2021-07-20,2021-07-21,2021-07-27,6,True,7,True
4208,2,2021-07-31,2021-07-27,2021-07-30,3,False,,True
4208,3,2021-08-06,2021-07-30,2021-08-02,3,False,,True
4208,4,2021-08-09,2021-08-02,,,True,15,False
4208,5,2021-08-12,,,,True,12,False
4209,1,2021-08-28,2021-08-22,,,False,,False
4209,2,2021-09-01,,,,False,,False
4210,1,2021-05-03,2021-05-04,2021-05-14,10,True,11,True
4210,2,2021-05-14,2021-05-14,2021-05-24,10,True,10,True
4210,3,2021-05-24,2021-05-24,2021-06-03,10,True,10,True
4210,4,2021-06-03,2021-06-03,,,True,82,False
4210,5,2021-06-13,,,,True,72,False
4211,1,2021-07-05,2021-07-05,2021-07-15,10,True,10,True
4211,2,2021-07-15,2021-07-15,2021-07-24,9,True,9,True
4211,3,2021-07-25,2021-07-24,2021-08-05,12,True,11,True
4211,4,2021-08-03,2021-08-05,,,True,21,False
4211,5,2021-08-15,,,,True,9,False
4212,1,2021-05-26,2021-05-25,2021-06-03,9,True,8,True
4212,2,2021-06-04,2021-06-03,2021-06-12,9,True,8,True
4212,3,2021-06-13,2021-06-12,2021-06-19,7,True,6,True
4212,4,2021-06-22,2021-06-19,,,True,63,False
4212,5,2021-06-29,,,,True,56,False
4213,1,2021-03-17,2021-03-19,2021-03-23,4,True,6,True
4213,2,2021-03-29,2021-03-23,2021-03-31,8,True,2,True
4213,3,2021-04-02,2021-03-31,2021-04-11,11,True,9,True
4213,4,2021-04-10,2021-04-11,,,True,136,False
4213,5,2021-04-21,,,,True,125,False
4214,1,2021-03-21,2021-03-20,2021-03-25,5,True,4,True
4214,2,2021-03-30,2021-03-25,2021-03-31,6,True,1,True
4214,3,2021-04-04,2021-03-31,2021-04-12,12,True,8,True
4214,4,2021-04-10,2021-04-12,,,True,136,False
4214,5,2021-04-22,,,,True,124,False
4215,1,2021-05-08,2021-05-07,2021-05-19,12,True,11,True
4215,2,2021-05-17,2021-05-19,2021-05-28,9,True,11,True
4215,3,2021-05-29,2021-05-28,2021-06-04,7,True,6,True
4215,4,2021-06-07,2021-06-04,,,True,78,False
4215,5,2021-06-14,,,,True,71,False
4216,1,2021-05-21,2021-05-21,2021-05-29,8,True,8,True
4216,2,2021-05-31,2021-05-29,2021-06-09,11,True,9,True
4216,3,2021-06-08,2021-06-09,2021-06-21,12,True,13,True
4216,4,2021-06-19,2021-06-21,,,True,66,False
4216,5,2021-07-01,,,,True,54,False
4217,1,2021-03-07,2021-03-05,2021-03-09,4,True,2,True
4217,2,2021-03-15,2021-03-09,2021-03-12,3,False,,True
4217,3,2021-03-19,2021-03-12,2021-03-22,10,True,3,True
4217,4,2021-03-22,2021-03-22,,,True,155,False
4217,5,2021-04-01,,,,True,145,False
4218,1,2021-02-18,2021-02-11,2021-02-22,11,True,4,True
4218,2,2021-02-21,2021-02-22,2021-03-04,10,True,11,True
4218,3,2021-03-04,2021-03-04,2021-03-11,7,True,7,True
4218,4,2021-03-14,2021-03-11,,,True,163,False
4218,5,2021-03-21,,,,True,156,False
4219,1,2021-02-20,2021-02-15,2021-02-22,7,True,2,True
4219,2,2021-02-25,2021-02-22,2021-02-25,3,False,,True
4219,3,2021-03-04,2021-02-25,2021-03-09,12,True,5,True
4219,4,2021-03-07,2021-03-09,,,True,170,False
4219,5,2021-03-19,,,,True,158,False
4220,1,2021-04-03,2021-04-02,2021-04-09,7,True,6,True
4220,2,2021-04-12,2021-04-09,2021-04-20,11,True,8,True
4220,3,2021-04-19,2021-04-20,2021-04-25,5,True,6,True
4220,4,2021-04-30,2021-04-25,,,True,116,False
4220,5,2021-05-05,,,,True,111,False
4221,1,2021-07-11,2021-07-05,2021-07-10,5,False,,True
4221,2,2021-07-15,2021-07-10,2021-07-14,4,False,,True
4221,3,2021-07-20,2021-07-14,2021-07-25,11,True,5,True
4221,4,2021-07-24,2021-07-25,,,True,31,False
4221,5,2021-08-04,,,,True,20,False
4222,1,2021-04-22,2021-04-20,2021-04-30,10,True,8,True
4222,2,2021-04-30,2021-04-30,2021-05-12,12,True,12,True
4222,3,2021-05-10,2021-05-12,2021-05-17,5,True,7,True
4222,4,2021-05-22,2021-05-17,,,True,94,False
4222,5,2021-05-27,,,,True,89,False
4223,1,2021-08-06,2021-08-02,2021-08-05,3,False,,True
4223,2,2021-08-12,2021-08-05,2021-08-12,7,False,,True
4223,3,2021-08-15,2021-08-12,2021-08-15,3,False,,True
4223,4,2021-08-22,2021-08-15,,,True,2,False
4223,5,2021-08-25,,,,False,,False
4224,1,2021-08-16,2021-08-17,,,True,8,False
4224,2,2021-08-27,,,,False,,False
4225,1,2021-02-08,2021-02-04,2021-02-08,4,False,,True
4225,2,2021-02-14,2021-02-08,2021-02-19,11,True,5,True
4225,3,2021-02-18,2021-02-19,2021-03-02,11,True,12,True
4225,4,2021-03-01,2021-03-02,,,True,176,False
4225,5,2021-03-12,,,,True,165,False
4226,1,2021-04-20,2021-04-19,2021-04-27,8,True,7,True
4226,2,2021-04-29,2021-04-27,2021-05-03,6,True,4,True
4226,3,2021-05-07,2021-05-03,2021-05-06,3,False,,True
4226,4,2021-05-13,2021-05-06,,,True,103,False
4226,5,2021-05-16,,,,True,100,False
4227,1,2021-07-04,2021-07-02,2021-07-07,5,True,3,True
4227,2,2021-07-12,2021-07-07,2021-07-13,6,True,1,True
4227,3,2021-07-17,2021-07-13,2021-07-23,10,True,6,True
4227,4,2021-07-23,2021-07-23,,,True,32,False
4227,5,2021-08-02,,,,True,22,False
4228,1,2021-05-03,2021-05-02,2021-05-08,6,True,5,True
4228,2,2021-05-12,2021-05-08,2021-05-20,12,True,8,True
4228,3,2021-05-18,2021-05-20,2021-05-26,6,True,8,True
4228,4,2021-05-30,2021-05-26,,,True,86,False
4228,5,2021-06-05,,,,True,80,False
4229,1,2021-05-10,2021-05-12,2021-05-16,4,True,6,True
4229,2,2021-05-22,2021-05-16,2021-05-22,6,False,,True
4229,3,2021-05-26,2021-05-22,2021-05-26,4,False,,True
4229,4,2021-06-01,2021-05-26,,,True,84,False
4229,5,2021-06-05,,,,True,80,False
4230,1,2021-03-07,2021-03-05,2021-03-09,4,True,2,True
4230,2,2021-03-15,2021-03-09,2021-03-19,10,True,4,True
4230,3,2021-03-19,2021-03-19,2021-03-22,3,True,3,True
4230,4,2021-03-29,2021-03-22,,,True,148,False
4230,5,2021-04-01,,,,True,145,False
4231,1,2021-08-27,2021-08-20,,,False,,False
4231,2,2021-08-30,,,,False,,False
4232,1,2021-09-02,,,,False,,False
4233,1,2021-09-02,,,,False,,False
4234,1,2021-08-05,2021-07-30,2021-08-05,6,False,,True
4234,2,2021-08-09,2021-08-05,2021-08-14,9,True,5,True
4234,3,2021-08-15,2021-08-14,2021-08-21,7,True,6,True
4234,4,2021-08-24,2021-08-21,,,True,0,False
4234,5,2021-08-31,,,,False,,False
4235,1,2021-03-05,2021-03-04,2021-03-11,7,True,6,True
4235,2,2021-03-14,2021-03-11,2021-03-23,12,True,9,True
4235,3,2021-03-21,2021-03-23,2021-03-30,7,True,9,True
4235,4,2021-04-02,2021-03-30,,,True,144,False
4235,5,2021-04-09,,,,True,137,False
4236,1,2021-08-08,2021-08-04,2021-08-10,6,True,2,True
4236,2,2021-08-14,2021-08-10,2021-08-16,6,True,2,True
4236,3,2021-08-20,2021-08-16,2021-08-24,8,True,4,True
